1,100,1648493399510233524,1648493399512256666,1648493399512341036,1648493399511037056
2,100,1648493399511233858,1648493399513128439,1648493399513182827,1648493399511763844
3,100,1648493399512234030,1648493399514119618,1648493399514170229,1648493399512729328
4,100,1648493399513234229,1648493399515130409,1648493399515178557,1648493399513742798
5,100,1648493399514234500,1648493399516120237,1648493399516169348,1648493399514768979
6,100,1648493399515234983,1648493399517122157,1648493399517177749,1648493399515707270
7,100,1648493399516235149,1648493399518127707,1648493399518176170,1648493399516725391
8,100,1648493399517235392,1648493399519113053,1648493399519161090,1648493399517724545
9,100,1648493399518236089,1648493399520124381,1648493399520186844,1648493399518724689
10,100,1648493399519236430,1648493399521118875,1648493399521215264,1648493399519746270
11,100,1648493399520236812,1648493399522129981,1648493399522179518,1648493399520710466
12,100,1648493399521237251,1648493399523135771,1648493399523182753,1648493399521706106
13,100,1648493399522237636,1648493399524123840,1648493399524172414,1648493399522702792
14,100,1648493399523237947,1648493399525088020,1648493399525129149,1648493399523651174
15,100,1648493399524238229,1648493399526099829,1648493399526135532,1648493399524651173
16,100,1648493399525238508,1648493399527087101,1648493399527123453,1648493399525642595
17,100,1648493399526238707,1648493399528087114,1648493399528133725,1648493399526655779
18,100,1648493399527238920,1648493399529083275,1648493399529119182,1648493399527631786
19,100,1648493399528239114,1648493399530087529,1648493399530123843,1648493399528652105
20,100,1648493399529239270,1648493399531093412,1648493399531129375,1648493399529654626
21,100,1648493399530239704,1648493399532092203,1648493399532136017,1648493399530666007
22,100,1648493399531240029,1648493399533086956,1648493399533127993,1648493399531702657
23,100,1648493399532240399,1648493399534097025,1648493399534133543,1648493399532671135
24,100,1648493399533240757,1648493399535089223,1648493399535124463,1648493399533643753
25,100,1648493399534241015,1648493399536091032,1648493399536137810,1648493399534665388
26,100,1648493399535241389,1648493399537089767,1648493399537125156,1648493399535639091
27,100,1648493399536241586,1648493399538096410,1648493399538132650,1648493399536647352
28,100,1648493399537241888,1648493399539102312,1648493399539137922,1648493399537653909
29,100,1648493399538242231,1648493399540093324,1648493399540129046,1648493399538649028
30,100,1648493399539242629,1648493399541096467,1648493399541137856,1648493399539662822
31,100,1648493399540242787,1648493399542105184,1648493399542170924,1648493399540688712
32,100,1648493399541243070,1648493399543097345,1648493399543133270,1648493399541651375
33,100,1648493399542243414,1648493399544095487,1648493399544142950,1648493399542674377
34,100,1648493399543243766,1648493399545094278,1648493399545129907,1648493399543652866
35,100,1648493399544243938,1648493399546090680,1648493399546125883,1648493399544650539
36,100,1648493399545244161,1648493399547100026,1648493399547135378,1648493399545653340
37,100,1648493399546244437,1648493399548093724,1648493399548129909,1648493399546651821
38,100,1648493399547244728,1648493399549091478,1648493399549132422,1648493399547669243
39,100,1648493399548244940,1648493399550103250,1648493399550139027,1648493399548672092
40,100,1648493399549245259,1648493399551098540,1648493399551134763,1648493399549655241
41,100,1648493399550245973,1648493399552098405,1648493399552144812,1648493399550665544
42,100,1648493399551246311,1648493399553095900,1648493399553131474,1648493399551668579
43,100,1648493399552246571,1648493399554096987,1648493399554132523,1648493399552657002
44,100,1648493399553246788,1648493399555103574,1648493399555138814,1648493399553656673
45,100,1648493399554246953,1648493399556099327,1648493399556134827,1648493399554656733
46,100,1648493399555247191,1648493399557095136,1648493399557136451,1648493399555654713
47,100,1648493399556247465,1648493399558106538,1648493399558142371,1648493399556657844
48,100,1648493399557247927,1648493399559097162,1648493399559132310,1648493399557648361
49,100,1648493399558248294,1648493399560100527,1648493399560146842,1648493399558674915
50,100,1648493399559248544,1648493399561098170,1648493399561134225,1648493399559654454
51,100,1648493399560248960,1648493399562099201,1648493399562134830,1648493399560659934
52,100,1648493399561249317,1648493399563109306,1648493399563144973,1648493399561667497
53,100,1648493399562249721,1648493399564106375,1648493399564142356,1648493399562665457
54,100,1648493399563250086,1648493399565096721,1648493399565138147,1648493399563656441
55,100,1648493399564250367,1648493399566104827,1648493399566140826,1648493399564656534
56,100,1648493399565250596,1648493399567096266,1648493399567131117,1648493399565658578
57,100,1648493399566250857,1648493399568099667,1648493399568146612,1648493399566665769
58,100,1648493399567251390,1648493399569108347,1648493399569144643,1648493399567661883
59,100,1648493399568251910,1648493399570103693,1648493399570139360,1648493399568663181
60,100,1648493399569252300,1648493399571111873,1648493399571147909,1648493399569668499
61,100,1648493399570252814,1648493399572102145,1648493399572138219,1648493399570659605
62,100,1648493399571253267,1648493399573101787,1648493399573143065,1648493399571658463
