index,latency,jitter,recv-time,recv-size
2627,0.000183,2.9999999999999916e-06,1648493058148830077,55
2628,0.000185,1.9999999999999944e-06,1648493058149825958,55
2629,0.000194,9.000000000000002e-06,1648493058150867978,55
2630,0.000185,9.000000000000002e-06,1648493058151879787,55
2631,0.000224,3.9e-05,1648493058153089663,55
2632,0.000229,5.000000000000013e-06,1648493058154070755,55
2633,0.000199,2.9999999999999997e-05,1648493058155141359,55
2634,0.000194,5.000000000000013e-06,1648493058156102855,55
2635,0.000178,1.600000000000001e-05,1648493058157085238,55
2636,0.000177,9.999999999999972e-07,1648493058158124233,55
2637,0.000187,9.999999999999999e-06,1648493058159129746,55
2638,0.000179,8.000000000000005e-06,1648493058160179232,55
2639,0.00018,1.0000000000000243e-06,1648493058161164272,55
2640,0.00019,9.999999999999999e-06,1648493058162240946,55
2641,0.000185,5.000000000000013e-06,1648493058163248117,55
2642,0.000177,8.000000000000005e-06,1648493058164247705,55
2643,0.000199,2.200000000000002e-05,1648493058165348095,55
2644,0.000182,1.7000000000000007e-05,1648493058166311663,55
2645,0.000175,7.0000000000000075e-06,1648493058167315908,55
2646,0.000189,1.4000000000000015e-05,1648493058168396789,55
2647,0.000193,3.999999999999989e-06,1648493058169372167,55
2648,0.000197,3.999999999999989e-06,1648493058170408320,55
2649,0.000193,3.999999999999989e-06,1648493058171431806,55
2650,0.000186,7.0000000000000075e-06,1648493058172459734,55
2651,0.000179,7.0000000000000075e-06,1648493058173467532,55
2652,0.00019,1.1000000000000023e-05,1648493058174550526,55
2653,0.00018,9.999999999999999e-06,1648493058175546538,55
2654,0.000184,3.999999999999989e-06,1648493058176572812,55
2655,0.000217,3.299999999999999e-05,1648493058177669469,55
2656,0.000218,1.0000000000000243e-06,1648493058178752118,55
2657,0.000207,1.1000000000000023e-05,1648493058179730702,55
2658,0.000196,1.0999999999999996e-05,1648493058180722464,55
2659,0.000192,3.999999999999989e-06,1648493058181735701,55
2660,0.000199,7.0000000000000075e-06,1648493058182774039,55
2661,0.000211,1.1999999999999994e-05,1648493058183836968,55
2662,0.000197,1.4000000000000015e-05,1648493058184818224,55
2663,0.000176,2.0999999999999995e-05,1648493058185778540,55
2664,0.000195,1.9e-05,1648493058186833427,55
2665,0.000203,8.000000000000005e-06,1648493058187922690,55
2666,0.000196,7.0000000000000075e-06,1648493058188893457,55
2667,0.000203,7.0000000000000075e-06,1648493058189945390,55
2668,0.000199,3.999999999999989e-06,1648493058190962089,55
2669,0.000182,1.7000000000000007e-05,1648493058191946468,55
2670,0.000194,1.1999999999999994e-05,1648493058192998291,55
2671,0.000185,9.000000000000002e-06,1648493058194082086,55
2672,0.00019,5.000000000000013e-06,1648493058195210693,55
2673,0.0002,9.999999999999999e-06,1648493058196371822,55
2674,0.000183,1.7000000000000007e-05,1648493058197334397,55
2675,0.000184,9.999999999999972e-07,1648493058198435756,55
2676,0.000188,3.999999999999989e-06,1648493058199438365,55
2677,0.000182,5.999999999999983e-06,1648493058200475942,55
2678,0.000183,9.999999999999972e-07,1648493058201534105,55
2679,0.000179,4.000000000000016e-06,1648493058202647068,55
2680,0.000181,2.0000000000000215e-06,1648493058203613390,55
2681,0.000177,4.000000000000016e-06,1648493058204642236,55
2682,0.00016,1.699999999999998e-05,1648493058205664491,55
2683,0.000157,3.0000000000000187e-06,1648493058206654270,55
2684,0.000173,1.600000000000001e-05,1648493058207708884,55
2685,0.000162,1.0999999999999996e-05,1648493058208723328,55
2686,0.000161,9.999999999999972e-07,1648493058209744669,55
2687,0.000193,3.199999999999999e-05,1648493058210871112,55
2688,0.000173,1.9999999999999998e-05,1648493058211848216,55
2689,0.000163,9.999999999999999e-06,1648493058212869414,55
2690,0.000165,1.9999999999999944e-06,1648493058213903007,55
2691,0.000201,3.600000000000001e-05,1648493058215188342,55
2692,0.000161,3.9999999999999996e-05,1648493058215955659,55
2693,0.000157,4.000000000000016e-06,1648493058216937072,55
2694,0.000159,1.9999999999999944e-06,1648493058217959876,55
2695,0.000188,2.9e-05,1648493058219052564,55
2696,0.000154,3.3999999999999986e-05,1648493058219988217,55
2697,0.000153,9.999999999999972e-07,1648493058220998972,55
2698,0.000176,2.299999999999999e-05,1648493058222064584,55
2699,0.000178,1.9999999999999944e-06,1648493058223137498,55
2700,0.000156,2.1999999999999993e-05,1648493058224148927,55
2701,0.000172,1.600000000000001e-05,1648493058225224742,55
2702,0.000155,1.7000000000000007e-05,1648493058226203306,55
2703,0.000183,2.8000000000000003e-05,1648493058227300381,55
2704,0.000173,9.999999999999999e-06,1648493058228312425,55
2705,0.000161,1.1999999999999994e-05,1648493058229340441,55
2706,0.000175,1.3999999999999988e-05,1648493058230433802,55
2707,0.000164,1.0999999999999996e-05,1648493058231402260,55
2708,0.000159,5.000000000000013e-06,1648493058232408996,55
2709,0.000159,0.0,1648493058233432393,55
2710,0.000154,4.999999999999986e-06,1648493058234467605,55
2711,0.000165,1.0999999999999996e-05,1648493058235493694,55
2712,0.000162,2.9999999999999916e-06,1648493058236520622,55
2713,0.000162,0.0,1648493058237550211,55
2714,0.000154,8.000000000000005e-06,1648493058238620389,55
2715,0.000163,9.000000000000002e-06,1648493058239610295,55
2716,0.000165,1.9999999999999944e-06,1648493058240639842,55
2717,0.000163,1.9999999999999944e-06,1648493058241700256,55
2718,0.000151,1.1999999999999994e-05,1648493058242669929,55
2719,0.000164,1.299999999999999e-05,1648493058243726944,55
2720,0.000168,3.999999999999989e-06,1648493058244781507,55
2721,0.000162,5.999999999999983e-06,1648493058245805604,55
2722,0.000161,9.999999999999972e-07,1648493058246854144,55
2723,0.000165,3.999999999999989e-06,1648493058247881921,55
2724,0.000166,9.999999999999972e-07,1648493058248917552,55
2725,0.000166,0.0,1648493058249924692,55
2726,0.000161,4.999999999999986e-06,1648493058250938186,55
2727,0.00016,9.999999999999972e-07,1648493058251961515,55
2728,0.000164,3.999999999999989e-06,1648493058252995147,55
2729,0.000185,2.0999999999999995e-05,1648493058254073906,55
2730,0.000185,0.0,1648493058255376626,55
2731,0.00017,1.4999999999999985e-05,1648493058256226662,55
2732,0.000171,9.999999999999972e-07,1648493058257255138,55
2733,0.000166,5.000000000000013e-06,1648493058258262249,55
2734,0.000169,2.9999999999999916e-06,1648493058259278333,55
2735,0.000154,1.4999999999999985e-05,1648493058260252759,55
2736,0.000152,1.9999999999999944e-06,1648493058261386588,55
2737,0.000198,4.599999999999998e-05,1648493058262416520,55
2738,0.000168,2.9999999999999997e-05,1648493058263508549,55
2739,0.000158,9.999999999999999e-06,1648493058264365183,55
2740,0.000163,5.000000000000013e-06,1648493058265385692,55
2741,0.000174,1.0999999999999996e-05,1648493058266501372,55
2742,0.000184,9.999999999999999e-06,1648493058267472656,55
2743,0.000183,9.999999999999972e-07,1648493058268490857,55
2744,0.000177,6.00000000000001e-06,1648493058269497553,55
2745,0.000194,1.7000000000000007e-05,1648493058270590717,55
2746,0.000167,2.7000000000000006e-05,1648493058272068211,55
2747,0.000176,9.000000000000002e-06,1648493058272669878,55
2748,0.000202,2.600000000000001e-05,1648493058273687072,55
2749,0.000186,1.600000000000001e-05,1648493058274707727,55
2750,0.000186,0.0,1648493058275714856,55
2751,0.000189,3.0000000000000187e-06,1648493058276856649,55
2752,0.000199,9.999999999999999e-06,1648493058277795885,55
2753,0.000192,7.0000000000000075e-06,1648493058278835378,55
2754,0.000183,9.000000000000002e-06,1648493058279816697,55
2755,0.000185,1.9999999999999944e-06,1648493058280870980,55
2756,0.000189,4.000000000000016e-06,1648493058281869498,55
2757,0.000181,8.000000000000005e-06,1648493058282897586,55
2758,0.000183,1.9999999999999944e-06,1648493058283912875,55
2759,0.000183,0.0,1648493058284947976,55
2760,0.000192,9.000000000000002e-06,1648493058285980866,55
2761,0.0002,8.000000000000005e-06,1648493058287036818,55
2762,0.000184,1.600000000000001e-05,1648493058288033931,55
2763,0.000185,9.999999999999972e-07,1648493058289055730,55
2764,0.000193,8.000000000000005e-06,1648493058290080582,55
2765,0.000193,0.0,1648493058291120063,55
2766,0.00018,1.299999999999999e-05,1648493058292103357,55
2767,0.000179,1.0000000000000243e-06,1648493058293122274,55
2768,0.000181,2.0000000000000215e-06,1648493058294158152,55
2769,0.000194,1.299999999999999e-05,1648493058295233259,55
2770,0.000182,1.1999999999999994e-05,1648493058296221441,55
2771,0.000229,4.7000000000000004e-05,1648493058297364774,55
2772,0.000183,4.600000000000001e-05,1648493058298274455,55
2773,0.000186,2.9999999999999916e-06,1648493058299327762,55
2774,0.000206,1.9999999999999998e-05,1648493058300374340,55
2775,0.000182,2.3999999999999987e-05,1648493058301338947,55
2776,0.000194,1.1999999999999994e-05,1648493058302381696,55
2777,0.000186,8.000000000000005e-06,1648493058303391919,55
2778,0.000192,6.00000000000001e-06,1648493058304425675,55
2779,0.000188,4.000000000000016e-06,1648493058305474329,55
2780,0.000211,2.3000000000000017e-05,1648493058306590484,55
2781,0.000193,1.8000000000000004e-05,1648493058307616492,55
2782,0.000173,1.9999999999999998e-05,1648493058308465013,55
2783,0.000189,1.600000000000001e-05,1648493058309494273,55
2784,0.000201,1.1999999999999994e-05,1648493058310576395,55
2785,0.000194,7.0000000000000075e-06,1648493058311567296,55
2786,0.000181,1.299999999999999e-05,1648493058312575371,55
2787,0.000174,7.0000000000000075e-06,1648493058313584245,55
2788,0.000181,7.0000000000000075e-06,1648493058314621583,55
2789,0.00018,9.999999999999972e-07,1648493058315657366,55
2790,0.000176,4.000000000000016e-06,1648493058316662488,55
2791,0.000174,1.9999999999999944e-06,1648493058317680981,55
2792,0.000171,2.9999999999999916e-06,1648493058318694354,55
2793,0.000174,2.9999999999999916e-06,1648493058319727076,55
2794,0.000183,9.000000000000002e-06,1648493058320777870,55
2795,0.00018,2.9999999999999916e-06,1648493058321798258,55
2796,0.000166,1.4000000000000015e-05,1648493058322815767,55
2797,0.000178,1.1999999999999994e-05,1648493058323861637,55
2798,0.000187,9.000000000000002e-06,1648493058324943873,55
2799,0.000156,3.0999999999999995e-05,1648493058325890897,55
2800,0.000165,9.000000000000002e-06,1648493058326932051,55
2801,0.000156,9.000000000000002e-06,1648493058327957986,55
2802,0.000169,1.299999999999999e-05,1648493058329006657,55
2803,0.000181,1.200000000000002e-05,1648493058330056748,55
2804,0.00016,2.0999999999999995e-05,1648493058331031059,55
2805,0.000161,9.999999999999972e-07,1648493058332051644,55
2806,0.000155,6.00000000000001e-06,1648493058333053457,55
2807,0.000151,3.999999999999989e-06,1648493058334064733,55
2808,0.000157,5.999999999999983e-06,1648493058335059246,55
2809,0.000163,6.00000000000001e-06,1648493058336105861,55
2810,0.000174,1.0999999999999996e-05,1648493058337159975,55
2811,0.000179,4.999999999999986e-06,1648493058338226604,55
2812,0.000159,1.9999999999999998e-05,1648493058339187971,55
2813,0.000166,7.0000000000000075e-06,1648493058340246247,55
2814,0.00016,5.999999999999983e-06,1648493058341262266,55
2815,0.000159,1.0000000000000243e-06,1648493058342266816,55
2816,0.000239,8.000000000000002e-05,1648493058343468689,55
2817,0.000217,2.200000000000002e-05,1648493058344577927,55
2818,0.000182,3.499999999999998e-05,1648493058345628291,55
2819,0.000176,6.00000000000001e-06,1648493058346704059,55
2820,0.000176,0.0,1648493058347732652,55
2821,0.000169,7.0000000000000075e-06,1648493058348789532,55
2822,0.000158,1.0999999999999996e-05,1648493058349816929,55
2823,0.000166,8.000000000000005e-06,1648493058350871840,55
2824,0.000182,1.600000000000001e-05,1648493058351954940,55
2825,0.000177,5.000000000000013e-06,1648493058352990845,55
2826,0.000169,8.000000000000005e-06,1648493058354027144,55
2827,0.000174,5.000000000000013e-06,1648493058355088892,55
2828,0.000196,2.1999999999999993e-05,1648493058356240856,55
2829,0.000202,6.00000000000001e-06,1648493058357289747,55
2830,0.00016,4.199999999999999e-05,1648493058358267244,55
2831,0.000172,1.1999999999999994e-05,1648493058359325027,55
2832,0.00016,1.1999999999999994e-05,1648493058360317366,55
2833,0.000153,7.0000000000000075e-06,1648493058361365488,55
2834,0.00017,1.7000000000000007e-05,1648493058362460575,55
2835,0.0002,2.9999999999999997e-05,1648493058363513085,55
2836,0.000185,1.5000000000000012e-05,1648493058364523058,55
2837,0.000175,9.999999999999999e-06,1648493058365675198,55
2838,0.00019,1.5000000000000012e-05,1648493058366673532,55
2839,0.000174,1.600000000000001e-05,1648493058367656299,55
2840,0.000181,7.0000000000000075e-06,1648493058368718552,55
2841,0.000175,6.00000000000001e-06,1648493058369773292,55
2842,0.000155,1.9999999999999998e-05,1648493058370800289,55
2843,0.000195,3.9999999999999996e-05,1648493058371908302,55
2844,0.000195,0.0,1648493058372995954,55
2845,0.000194,9.999999999999972e-07,1648493058374035280,55
2846,0.000185,9.000000000000002e-06,1648493058375062981,55
2847,0.000187,1.9999999999999944e-06,1648493058376091524,55
2848,0.000183,3.999999999999989e-06,1648493058377100432,55
2849,0.000174,9.000000000000002e-06,1648493058378122831,55
2850,0.000184,9.999999999999999e-06,1648493058379201251,55
2851,0.000175,9.000000000000002e-06,1648493058380225245,55
2852,0.000181,6.00000000000001e-06,1648493058381288546,55
2853,0.000165,1.600000000000001e-05,1648493058382320337,55
2854,0.000158,7.0000000000000075e-06,1648493058383334710,55
2855,0.000175,1.7000000000000007e-05,1648493058384375973,55
2856,0.000165,9.999999999999999e-06,1648493058385411079,55
2857,0.00016,4.999999999999986e-06,1648493058386489652,55
2858,0.000169,8.999999999999975e-06,1648493058387512779,55
2859,0.000165,3.999999999999989e-06,1648493058388636672,55
2860,0.000162,2.9999999999999916e-06,1648493058389640458,55
2861,0.000186,2.3999999999999987e-05,1648493058390709083,55
2862,0.00023,4.400000000000001e-05,1648493058391853520,55
2863,0.000219,1.0999999999999996e-05,1648493058392867935,55
2864,0.00022,9.999999999999972e-07,1648493058393876086,55
2865,0.000164,5.6000000000000006e-05,1648493058394787228,55
2866,0.000207,4.299999999999999e-05,1648493058395948479,55
2867,0.000223,1.600000000000001e-05,1648493058397057056,55
2868,0.000223,0.0,1648493058398131352,55
2869,0.000215,8.000000000000005e-06,1648493058399161088,55
2870,0.000212,2.9999999999999916e-06,1648493058400208733,55
2871,0.000217,4.999999999999986e-06,1648493058401282700,55
2872,0.000186,3.0999999999999995e-05,1648493058402273068,55
2873,0.000225,3.9e-05,1648493058403426156,55
2874,0.000191,3.3999999999999986e-05,1648493058404368310,55
2875,0.000185,6.00000000000001e-06,1648493058405388014,55
2876,0.000229,4.400000000000001e-05,1648493058406586115,55
2877,0.000207,2.200000000000002e-05,1648493058407492691,55
2878,0.000203,3.999999999999989e-06,1648493058408496461,55
2879,0.000215,1.1999999999999994e-05,1648493058409536914,55
2880,0.000218,3.0000000000000187e-06,1648493058410602823,55
2881,0.000249,3.099999999999997e-05,1648493058411703193,55
2882,0.000197,5.199999999999999e-05,1648493058412586770,55
2883,0.00021,1.3000000000000018e-05,1648493058413622738,55
2884,0.000194,1.600000000000001e-05,1648493058414683425,55
2885,0.000197,2.9999999999999916e-06,1648493058415694698,55
2886,0.000203,6.00000000000001e-06,1648493058416746835,55
2887,0.000243,3.9999999999999996e-05,1648493058417876835,55
2888,0.000234,9.000000000000002e-06,1648493058418940688,55
2889,0.000198,3.600000000000001e-05,1648493058419896864,55
2890,0.000225,2.7000000000000006e-05,1648493058420991347,55
2891,0.000234,9.000000000000002e-06,1648493058422099475,55
2892,0.0002,3.3999999999999986e-05,1648493058423083783,55
2893,0.000198,2.0000000000000215e-06,1648493058424123621,55
2894,0.000187,1.0999999999999996e-05,1648493058425129957,55
2895,0.000187,0.0,1648493058426131149,55
2896,0.0002,1.3000000000000018e-05,1648493058427182363,55
2897,0.000192,8.000000000000005e-06,1648493058428182705,55
2898,0.000192,0.0,1648493058429233234,55
2899,0.000181,1.0999999999999996e-05,1648493058430232965,55
2900,0.000219,3.8e-05,1648493058431328500,55
2901,0.00023,1.0999999999999996e-05,1648493058432476282,55
2902,0.000225,5.000000000000013e-06,1648493058433410627,55
2903,0.000208,1.7000000000000007e-05,1648493058434422023,55
2904,0.000192,1.5999999999999982e-05,1648493058435394349,55
2905,0.000192,0.0,1648493058436427942,55
2906,0.000184,8.000000000000005e-06,1648493058437505641,55
2907,0.000186,1.9999999999999944e-06,1648493058438553051,55
2908,0.000188,1.9999999999999944e-06,1648493058439553224,55
2909,0.000181,6.99999999999998e-06,1648493058440553543,55
2910,0.000182,9.999999999999972e-07,1648493058441591045,55
2911,0.000197,1.4999999999999985e-05,1648493058442652553,55
2912,0.000199,2.0000000000000215e-06,1648493058443662104,55
2913,0.000213,1.3999999999999988e-05,1648493058444814029,55
2914,0.000208,5.000000000000013e-06,1648493058445826736,55
2915,0.000223,1.5000000000000012e-05,1648493058446934059,55
2916,0.000174,4.9e-05,1648493058447876693,55
2917,0.000181,7.0000000000000075e-06,1648493058448936935,55
2918,0.00018,9.999999999999972e-07,1648493058449933892,55
2919,0.000229,4.9e-05,1648493058451050727,55
2920,0.000187,4.200000000000002e-05,1648493058451978134,55
2921,0.000197,9.999999999999999e-06,1648493058453044664,55
2922,0.000214,1.7000000000000007e-05,1648493058454077825,55
2923,0.000218,4.000000000000016e-06,1648493058455166588,55
2924,0.000213,5.000000000000013e-06,1648493058456231263,55
2925,0.000234,2.0999999999999995e-05,1648493058457435284,55
2926,0.00022,1.3999999999999988e-05,1648493058458403413,55
2927,0.000235,1.4999999999999985e-05,1648493058459467291,55
2928,0.000219,1.5999999999999982e-05,1648493058460474756,55
2929,0.000215,4.000000000000016e-06,1648493058461476099,55
2930,0.00022,5.000000000000013e-06,1648493058462537903,55
2931,0.000231,1.0999999999999996e-05,1648493058463609900,55
2932,0.000221,9.999999999999999e-06,1648493058464712502,55
2933,0.000217,4.000000000000016e-06,1648493058465706064,55
2934,0.00025,3.3000000000000016e-05,1648493058466907690,55
2935,0.000218,3.199999999999999e-05,1648493058467814418,55
2936,0.000221,2.9999999999999916e-06,1648493058468829155,55
2937,0.000225,3.999999999999989e-06,1648493058469898737,55
2938,0.000228,3.0000000000000187e-06,1648493058470961581,55
2939,0.000247,1.8999999999999974e-05,1648493058472024652,55
2940,0.000222,2.4999999999999984e-05,1648493058472995349,55
2941,0.0002,2.1999999999999993e-05,1648493058474003103,55
2942,0.000213,1.299999999999999e-05,1648493058475062138,55
2943,0.000203,9.999999999999999e-06,1648493058476083220,55
2944,0.000239,3.600000000000001e-05,1648493058477187893,55
2945,0.000183,5.6000000000000006e-05,1648493058478099734,55
2946,0.000238,5.500000000000001e-05,1648493058479272001,55
2947,0.000216,2.200000000000002e-05,1648493058480308508,55
2948,0.000204,1.1999999999999994e-05,1648493058481322687,55
2949,0.000192,1.1999999999999994e-05,1648493058482345806,55
2950,0.000214,2.1999999999999993e-05,1648493058483449490,55
2951,0.000233,1.9e-05,1648493058484517252,55
2952,0.000212,2.0999999999999995e-05,1648493058485528185,55
2953,0.000252,3.9999999999999996e-05,1648493058486702448,55
2954,0.000224,2.8000000000000003e-05,1648493058487637121,55
2955,0.000258,3.3999999999999986e-05,1648493058488756266,55
2956,0.000229,2.8999999999999973e-05,1648493058489795303,55
2957,0.000207,2.200000000000002e-05,1648493058490752683,55
2958,0.000208,9.999999999999972e-07,1648493058491810038,55
2959,0.000202,5.999999999999983e-06,1648493058492807672,55
2960,0.000227,2.4999999999999984e-05,1648493058493929231,55
2961,0.000219,7.999999999999978e-06,1648493058494944474,55
2962,0.000214,5.000000000000013e-06,1648493058495980355,55
2963,0.000222,8.000000000000005e-06,1648493058497055543,55
2964,0.000189,3.299999999999999e-05,1648493058498009278,55
2965,0.000215,2.599999999999998e-05,1648493058499067989,55
2966,0.000233,1.8000000000000004e-05,1648493058500114271,55
2967,0.00021,2.299999999999999e-05,1648493058501117543,55
2968,0.000182,2.8000000000000003e-05,1648493058502055119,55
2969,0.000221,3.9e-05,1648493058503155709,55
2970,0.000231,9.999999999999999e-06,1648493058504221471,55
2971,0.00022,1.0999999999999996e-05,1648493058505279116,55
2972,0.000193,2.7000000000000006e-05,1648493058506333918,55
2973,0.000222,2.9e-05,1648493058507418409,55
2974,0.000219,2.9999999999999916e-06,1648493058508432942,55
2975,0.000225,5.999999999999983e-06,1648493058509555367,55
2976,0.000196,2.9e-05,1648493058510591190,55
2977,0.000226,2.9999999999999997e-05,1648493058511645151,55
2978,0.000187,3.9e-05,1648493058512623053,55
2979,0.000224,3.7000000000000005e-05,1648493058513720877,55
2980,0.000182,4.199999999999999e-05,1648493058514704240,55
2981,0.000186,3.999999999999989e-06,1648493058515757092,55
2982,0.000181,4.999999999999986e-06,1648493058516742807,55
2983,0.000206,2.4999999999999984e-05,1648493058517811827,55
2984,0.000179,2.7000000000000006e-05,1648493058518806005,55
2985,0.000186,7.0000000000000075e-06,1648493058519839922,55
2986,0.000225,3.9e-05,1648493058520938134,55
2987,0.000223,1.9999999999999944e-06,1648493058522004178,55
2988,0.000202,2.0999999999999995e-05,1648493058523135386,55
2989,0.000206,3.999999999999989e-06,1648493058524088308,55
2990,0.00022,1.4000000000000015e-05,1648493058525093522,55
2991,0.000218,1.9999999999999944e-06,1648493058526138210,55
2992,0.000203,1.5000000000000012e-05,1648493058527150544,55
2993,0.00019,1.299999999999999e-05,1648493058528196510,55
2994,0.000185,5.000000000000013e-06,1648493058529229263,55
2995,0.000218,3.3000000000000016e-05,1648493058530347444,55
2996,0.000182,3.600000000000001e-05,1648493058531263896,55
2997,0.000183,9.999999999999972e-07,1648493058532269810,55
2998,0.000182,9.999999999999972e-07,1648493058533289189,55
2999,0.000181,9.999999999999972e-07,1648493058534317931,55
3000,0.000188,6.99999999999998e-06,1648493058535391313,55
3001,0.000187,9.999999999999972e-07,1648493058536362788,55
3002,0.000181,5.999999999999983e-06,1648493058537377260,55
3003,0.000185,3.999999999999989e-06,1648493058538453049,55
3004,0.000194,9.000000000000002e-06,1648493058539457022,55
3005,0.00022,2.600000000000001e-05,1648493058540524710,55
3006,0.000204,1.600000000000001e-05,1648493058541558197,55
3007,0.000183,2.0999999999999995e-05,1648493058542649022,55
3008,0.000195,1.1999999999999994e-05,1648493058543657279,55
3009,0.000211,1.600000000000001e-05,1648493058544714621,55
3010,0.000197,1.4000000000000015e-05,1648493058545716867,55
3011,0.000185,1.1999999999999994e-05,1648493058546724381,55
3012,0.0002,1.5000000000000012e-05,1648493058547775909,55
3013,0.0002,0.0,1648493058548810814,55
3014,0.000194,6.00000000000001e-06,1648493058549807673,55
3015,0.000211,1.7000000000000007e-05,1648493058550870057,55
3016,0.000198,1.3000000000000018e-05,1648493058551866045,55
3017,0.000221,2.3000000000000017e-05,1648493058552933608,55
3018,0.000221,0.0,1648493058553988946,55
3019,0.000191,2.9999999999999997e-05,1648493058555036484,55
3020,0.000192,9.999999999999972e-07,1648493058556009947,55
3021,0.000222,2.9999999999999997e-05,1648493058557093532,55
3022,0.000188,3.400000000000001e-05,1648493058558093303,55
3023,0.000202,1.4000000000000015e-05,1648493058559154904,55
3024,0.000184,1.8000000000000004e-05,1648493058560110560,55
3025,0.000189,5.000000000000013e-06,1648493058561141783,55
3026,0.000189,0.0,1648493058562179689,55
3027,0.000215,2.599999999999998e-05,1648493058563366732,55
3028,0.000199,1.5999999999999982e-05,1648493058564329562,55
3029,0.000205,5.999999999999983e-06,1648493058565466767,55
3030,0.000201,3.999999999999989e-06,1648493058566357457,55
3031,0.000198,3.0000000000000187e-06,1648493058567352961,55
3032,0.000202,4.000000000000016e-06,1648493058568368372,55
3033,0.000173,2.9e-05,1648493058569318667,55
3034,0.000175,1.9999999999999944e-06,1648493058570349014,55
3035,0.000193,1.8000000000000004e-05,1648493058571417334,55
3036,0.0002,7.0000000000000075e-06,1648493058572471391,55
3037,0.00027,7e-05,1648493058573815924,55
3038,0.000216,5.400000000000001e-05,1648493058574693122,55
3039,0.000195,2.0999999999999995e-05,1648493058575808594,55
3040,0.000206,1.0999999999999996e-05,1648493058576648240,55
3041,0.000215,9.000000000000002e-06,1648493058577705491,55
3042,0.000225,9.999999999999999e-06,1648493058578771738,55
3043,0.00021,1.4999999999999985e-05,1648493058579787261,55
3044,0.000199,1.0999999999999996e-05,1648493058580768662,55
3045,0.000194,5.000000000000013e-06,1648493058581779172,55
3046,0.0002,6.00000000000001e-06,1648493058582823145,55
3047,0.000202,1.9999999999999944e-06,1648493058583843913,55
3048,0.000201,9.999999999999972e-07,1648493058584874781,55
3049,0.000202,9.999999999999972e-07,1648493058585901937,55
3050,0.000208,5.999999999999983e-06,1648493058586933475,55
3051,0.000214,6.00000000000001e-06,1648493058587984421,55
3052,0.000197,1.7000000000000007e-05,1648493058589090433,55
3053,0.00019,6.99999999999998e-06,1648493058590004726,55
3054,0.000208,1.7999999999999977e-05,1648493058591098990,55
3055,0.000209,1.0000000000000243e-06,1648493058592129879,55
3056,0.0002,9.000000000000002e-06,1648493058593148924,55
3057,0.000188,1.200000000000002e-05,1648493058594203314,55
3058,0.00021,2.200000000000002e-05,1648493058595271902,55
3059,0.000212,1.9999999999999944e-06,1648493058596302852,55
3060,0.000206,6.00000000000001e-06,1648493058597285427,55
3061,0.000201,4.999999999999986e-06,1648493058598276313,55
3062,0.000197,4.000000000000016e-06,1648493058599291190,55
3063,0.000186,1.0999999999999996e-05,1648493058600280191,55
3064,0.000178,8.000000000000005e-06,1648493058601285515,55
3065,0.000197,1.9e-05,1648493058602344470,55
3066,0.000188,9.000000000000002e-06,1648493058603370369,55
3067,0.000197,9.000000000000002e-06,1648493058604413281,55
3068,0.000191,5.999999999999983e-06,1648493058605408315,55
3069,0.000236,4.499999999999998e-05,1648493058606581247,55
3070,0.000187,4.9e-05,1648493058607494903,55
3071,0.000201,1.4000000000000015e-05,1648493058608578962,55
3072,0.000192,9.000000000000002e-06,1648493058609568521,55
3073,0.000183,9.000000000000002e-06,1648493058610617530,55
3074,0.000236,5.299999999999999e-05,1648493058611707913,55
3075,0.000211,2.4999999999999984e-05,1648493058612730746,55
3076,0.000214,2.9999999999999916e-06,1648493058613821056,55
3077,0.000199,1.4999999999999985e-05,1648493058614812608,55
3078,0.0002,9.999999999999972e-07,1648493058615842324,55
3079,0.000198,2.0000000000000215e-06,1648493058616965127,55
3080,0.000181,1.699999999999998e-05,1648493058617850017,55
3081,0.000175,6.00000000000001e-06,1648493058618849758,55
3082,0.000193,1.8000000000000004e-05,1648493058619897930,55
3083,0.000261,6.8e-05,1648493058621118349,55
3084,0.000183,7.8e-05,1648493058621925562,55
3085,0.00022,3.7000000000000005e-05,1648493058623075525,55
3086,0.000195,2.500000000000001e-05,1648493058624055882,55
3087,0.000179,1.600000000000001e-05,1648493058625059618,55
3088,0.000176,2.9999999999999916e-06,1648493058626055726,55
3089,0.000208,3.199999999999999e-05,1648493058627237541,55
3090,0.000179,2.9e-05,1648493058628112107,55
3091,0.000183,4.000000000000016e-06,1648493058629162031,55
3092,0.000253,7.000000000000002e-05,1648493058630486941,55
3093,0.000204,4.9000000000000026e-05,1648493058631256879,55
3094,0.000204,0.0,1648493058632268532,55
3095,0.000183,2.0999999999999995e-05,1648493058633263498,55
3096,0.000178,5.000000000000013e-06,1648493058634251770,55
3097,0.000196,1.8000000000000004e-05,1648493058635307159,55
3098,0.000199,3.0000000000000187e-06,1648493058636311690,55
3099,0.000224,2.4999999999999984e-05,1648493058637415909,55
3100,0.000183,4.0999999999999994e-05,1648493058638337090,55
3101,0.000216,3.299999999999999e-05,1648493058639669560,55
3102,0.000197,1.9e-05,1648493058640447141,55
3103,0.000177,1.9999999999999998e-05,1648493058641396811,55
3104,0.000195,1.8000000000000004e-05,1648493058642433848,55
3105,0.000185,9.999999999999999e-06,1648493058643440973,55
3106,0.000193,8.000000000000005e-06,1648493058644473627,55
3107,0.000184,9.000000000000002e-06,1648493058645545096,55
3108,0.000176,8.000000000000005e-06,1648493058646593219,55
